participant,session,condition,trialType,posture,blockNum,trialNum,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,response,correctResponse,correct,reactionTime,date,utcTime
3,1,3,experiment,sitting,2,30,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.7732961177825928,2021-11-10 12:20:00,1636569624.442128
3,1,3,experiment,sitting,2,31,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.4609570503234863,2021-11-10 12:20:00,1636569626.2775457
3,1,3,experiment,sitting,2,32,switch,incongruant,solid,square,blue,right,right,yes,0.7347202301025391,2021-11-10 12:20:00,1636569628.3465889
3,1,3,experiment,sitting,2,33,switch,incongruant,dashed,triangle,blue,left,left,yes,0.896655797958374,2021-11-10 12:20:00,1636569630.5984704
3,1,3,experiment,sitting,2,34,switch,congruant,solid,triangle,yellow,left,left,yes,0.3809130191802978,2021-11-10 12:20:00,1636569632.3114634
3,1,3,experiment,sitting,2,35,noswitch,congruant,solid,square,yellow,left,left,yes,0.6795179843902588,2021-11-10 12:20:00,1636569634.3216994
3,1,3,experiment,sitting,2,36,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.6454470157623291,2021-11-10 12:20:00,1636569636.3329036
3,1,3,experiment,sitting,2,37,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.5435957908630371,2021-11-10 12:20:00,1636569638.2231803
3,1,3,experiment,sitting,2,38,switch,congruant,dashed,triangle,blue,left,left,yes,0.4494390487670898,2021-11-10 12:20:00,1636569639.9972465
3,1,3,experiment,sitting,2,39,noswitch,incongruant,dashed,square,blue,left,right,no,0.5693390369415283,2021-11-10 12:20:00,1636569641.8908217
3,1,3,experiment,sitting,2,40,switch,incongruant,solid,square,yellow,left,left,yes,1.0331969261169434,2021-11-10 12:20:00,1636569649.228104
3,1,3,experiment,sitting,2,41,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.4431979656219482,2021-11-10 12:20:00,1636569651.0030167
3,1,3,experiment,sitting,2,42,noswitch,incongruant,solid,square,blue,right,right,yes,0.6595380306243896,2021-11-10 12:20:00,1636569653.0189097
3,1,3,experiment,sitting,2,43,noswitch,congruant,solid,square,blue,right,right,yes,0.4805891513824463,2021-11-10 12:20:00,1636569654.850844
3,1,3,experiment,sitting,2,44,noswitch,incongruant,solid,square,yellow,left,left,yes,0.5639121532440186,2021-11-10 12:20:00,1636569656.7417555
3,1,3,experiment,sitting,2,45,noswitch,incongruant,solid,square,blue,right,right,yes,0.5525360107421875,2021-11-10 12:20:00,1636569658.633105
3,1,3,experiment,sitting,2,46,switch,congruant,dashed,square,blue,right,right,yes,0.4091091156005859,2021-11-10 12:20:00,1636569660.4061046
3,1,3,experiment,sitting,2,47,switch,incongruant,solid,square,yellow,left,left,yes,0.6441628932952881,2021-11-10 12:20:00,1636569662.420788
3,1,3,experiment,sitting,2,48,switch,congruant,dashed,triangle,blue,left,left,yes,0.3655831813812256,2021-11-10 12:20:00,1636569664.1372917
3,1,3,experiment,sitting,2,49,switch,incongruant,solid,square,blue,right,right,yes,0.7792010307312012,2021-11-10 12:20:00,1636569666.2665608
3,1,3,experiment,sitting,3,1,buffer,buffer,dashed,triangle,yellow,left,left,yes,0.5009989738464355,2021-11-10 12:20:00,1636569677.3429036
3,1,3,experiment,sitting,3,2,switch,congruant,solid,square,yellow,left,left,yes,0.4506909847259521,2021-11-10 12:20:00,1636569679.1161177
3,1,3,experiment,sitting,3,3,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.4128599166870117,2021-11-10 12:20:00,1636569680.8888793
3,1,3,experiment,sitting,3,4,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.4275481700897217,2021-11-10 12:20:00,1636569682.6608825
3,1,3,experiment,sitting,3,5,noswitch,incongruant,solid,square,yellow,left,left,yes,0.6360878944396973,2021-11-10 12:20:00,1636569684.610754
3,1,3,experiment,sitting,3,6,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.6692929267883301,2021-11-10 12:20:00,1636569686.6258209
3,1,3,experiment,sitting,3,7,switch,congruant,dashed,square,blue,right,right,yes,0.5253918170928955,2021-11-10 12:20:00,1636569688.5172246
3,1,3,experiment,sitting,3,8,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.5327439308166504,2021-11-10 12:20:00,1636569690.410868
3,1,3,experiment,sitting,3,9,switch,congruant,solid,square,yellow,left,left,yes,0.5047740936279297,2021-11-10 12:20:00,1636569692.245285
3,1,3,experiment,sitting,3,10,switch,congruant,dashed,triangle,yellow,left,left,yes,0.4781751632690429,2021-11-10 12:20:00,1636569694.0777557
3,1,3,experiment,sitting,3,11,switch,congruant,solid,triangle,yellow,left,left,yes,0.7577581405639648,2021-11-10 12:20:00,1636569696.148512
3,1,3,experiment,sitting,3,12,switch,incongruant,dashed,square,yellow,left,right,no,0.5945889949798584,2021-11-10 12:20:00,1636569698.100536
3,1,3,experiment,sitting,3,13,switch,congruant,solid,triangle,blue,right,right,yes,0.7837870121002197,2021-11-10 12:20:00,1636569705.2321684
3,1,3,experiment,sitting,3,14,noswitch,incongruant,solid,square,yellow,left,left,yes,0.7683188915252686,2021-11-10 12:20:00,1636569707.3598845
3,1,3,experiment,sitting,3,15,noswitch,incongruant,solid,square,blue,right,right,yes,0.6615140438079834,2021-11-10 12:20:00,1636569709.3713102
3,1,3,experiment,sitting,3,16,switch,incongruant,dashed,triangle,blue,left,left,yes,0.5012569427490234,2021-11-10 12:20:00,1636569711.2047763
3,1,3,experiment,sitting,3,17,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.6274569034576416,2021-11-10 12:20:00,1636569713.15669
3,1,3,experiment,sitting,3,18,noswitch,incongruant,dashed,square,blue,right,right,yes,0.8324589729309082,2021-11-10 12:20:00,1636569715.3505447
3,1,3,experiment,sitting,3,19,noswitch,congruant,dashed,square,yellow,right,right,yes,0.6942260265350342,2021-11-10 12:20:00,1636569717.417739
3,1,3,experiment,sitting,3,20,noswitch,congruant,dashed,square,yellow,right,right,yes,0.6085658073425293,2021-11-10 12:20:00,1636569719.3699872
3,1,3,experiment,sitting,3,21,switch,congruant,solid,triangle,blue,right,right,yes,0.910956859588623,2021-11-10 12:20:00,1636569721.6159618
3,1,3,experiment,sitting,3,22,noswitch,incongruant,solid,triangle,yellow,left,left,yes,0.5179619789123535,2021-11-10 12:20:00,1636569723.4475698
3,1,3,experiment,sitting,3,23,noswitch,congruant,solid,square,yellow,left,left,yes,1.0039610862731934,2021-11-10 12:20:00,1636569725.814499
3,1,3,experiment,sitting,3,24,noswitch,congruant,solid,square,yellow,left,left,yes,0.4997990131378174,2021-11-10 12:20:00,1636569727.648933
3,1,3,experiment,sitting,3,25,switch,congruant,dashed,triangle,yellow,left,left,yes,0.6728792190551758,2021-11-10 12:20:00,1636569729.6602728
3,1,3,experiment,sitting,3,26,noswitch,incongruant,dashed,square,blue,right,right,yes,0.6912651062011719,2021-11-10 12:20:00,1636569731.732733
3,1,3,experiment,sitting,3,27,noswitch,congruant,dashed,square,blue,right,right,yes,0.7026770114898682,2021-11-10 12:20:00,1636569733.8003514
3,1,3,experiment,sitting,3,28,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,1.2113089561462402,2021-11-10 12:20:00,1636569736.3439229
3,1,3,experiment,sitting,3,29,switch,congruant,solid,triangle,yellow,left,left,yes,0.8171939849853516,2021-11-10 12:20:00,1636569738.4753263
3,1,3,experiment,sitting,3,30,switch,congruant,dashed,triangle,yellow,left,left,yes,0.6021590232849121,2021-11-10 12:20:00,1636569740.4275486
3,1,3,experiment,sitting,3,31,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.594728946685791,2021-11-10 12:20:00,1636569742.3834012
3,1,3,experiment,sitting,3,32,switch,congruant,solid,square,blue,right,right,yes,0.6813371181488037,2021-11-10 12:20:00,1636569744.3948245
3,1,3,experiment,sitting,3,33,switch,congruant,dashed,square,blue,right,right,yes,0.7297379970550537,2021-11-10 12:20:00,1636569746.46566
3,1,3,experiment,sitting,3,34,switch,congruant,solid,square,blue,right,right,yes,0.6845409870147705,2021-11-10 12:20:00,1636569748.4774015
3,1,3,experiment,sitting,3,35,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.5886650085449219,2021-11-10 12:20:00,1636569750.431967
3,1,3,experiment,sitting,3,36,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.7328240871429443,2021-11-10 12:20:00,1636569752.501508
3,1,3,experiment,sitting,3,37,switch,incongruant,solid,triangle,yellow,left,left,yes,0.5615329742431641,2021-11-10 12:20:00,1636569754.40028
3,1,3,experiment,sitting,3,38,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.5660378932952881,2021-11-10 12:20:00,1636569756.3562226
3,1,3,experiment,sitting,3,39,noswitch,incongruant,solid,triangle,yellow,left,left,yes,0.6843569278717041,2021-11-10 12:20:00,1636569758.366595
3,1,3,experiment,sitting,3,40,switch,congruant,dashed,triangle,blue,left,left,yes,0.5359899997711182,2021-11-10 12:20:00,1636569760.258121
3,1,3,experiment,sitting,3,41,switch,incongruant,solid,triangle,blue,right,right,yes,1.0314891338348389,2021-11-10 12:20:00,1636569762.6242752
3,1,3,experiment,sitting,3,42,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4409399032592773,2021-11-10 12:20:00,1636569764.3998857
3,1,3,experiment,sitting,3,43,switch,incongruant,solid,square,blue,right,right,yes,0.6194028854370117,2021-11-10 12:20:00,1636569766.3513167
3,1,3,experiment,sitting,3,44,switch,congruant,dashed,square,yellow,right,right,yes,1.024833917617798,2021-11-10 12:20:00,1636569768.7181735
3,1,3,experiment,sitting,3,45,noswitch,congruant,dashed,square,blue,right,right,yes,0.5367140769958496,2021-11-10 12:20:00,1636569770.610757
3,1,3,experiment,sitting,3,46,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,1.3209960460662842,2021-11-10 12:20:00,1636569773.2780936
3,1,3,experiment,sitting,3,47,switch,incongruant,solid,square,blue,right,right,yes,0.5402238368988037,2021-11-10 12:20:00,1636569775.1750703
3,1,3,experiment,sitting,3,48,noswitch,congruant,solid,square,blue,right,right,yes,0.571026086807251,2021-11-10 12:20:00,1636569777.126799
3,1,3,experiment,sitting,3,49,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4065930843353271,2021-11-10 12:20:00,1636569778.9040422
3,1,3,experiment,sitting,4,1,buffer,buffer,solid,triangle,blue,right,right,yes,1.023123025894165,2021-11-10 12:20:00,1636569791.095952
3,1,3,experiment,sitting,4,2,noswitch,incongruant,solid,square,yellow,left,left,yes,0.7591540813446045,2021-11-10 12:20:00,1636569793.166741
3,1,3,experiment,sitting,4,3,switch,congruant,dashed,triangle,yellow,left,left,yes,0.3853888511657715,2021-11-10 12:20:00,1636569794.8805845
3,1,3,experiment,sitting,4,4,switch,incongruant,solid,triangle,blue,right,right,yes,0.663459062576294,2021-11-10 12:20:00,1636569796.8941257
3,1,3,experiment,sitting,4,5,switch,congruant,dashed,square,blue,right,right,yes,0.8100321292877197,2021-11-10 12:20:00,1636569799.0829463
3,1,3,experiment,sitting,4,6,switch,incongruant,solid,square,yellow,left,left,yes,0.7120800018310547,2021-11-10 12:20:00,1636569801.1552105
3,1,3,experiment,sitting,4,7,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.7859809398651123,2021-11-10 12:20:00,1636569803.2871988
3,1,3,experiment,sitting,4,8,switch,incongruant,dashed,triangle,blue,left,left,yes,0.3986110687255859,2021-11-10 12:20:00,1636569805.0053651
3,1,3,experiment,sitting,4,9,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.9675509929656982,2021-11-10 12:20:00,1636569807.3133702
3,1,3,experiment,sitting,4,10,switch,incongruant,solid,triangle,blue,right,right,yes,0.7683999538421631,2021-11-10 12:20:00,1636569809.4469287
3,1,3,experiment,sitting,4,11,noswitch,incongruant,solid,square,yellow,right,left,no,0.8031911849975586,2021-11-10 12:20:00,1636569811.6368687
3,1,3,experiment,sitting,4,12,switch,congruant,dashed,triangle,yellow,left,left,yes,0.6932380199432373,2021-11-10 12:20:00,1636569818.622768
3,1,3,experiment,sitting,4,13,switch,congruant,solid,triangle,yellow,left,left,yes,0.4865579605102539,2021-11-10 12:20:00,1636569820.4541974
3,1,3,experiment,sitting,4,14,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.6723771095275879,2021-11-10 12:20:00,1636569822.4647915
3,1,3,experiment,sitting,4,15,switch,incongruant,dashed,square,yellow,right,right,yes,0.6247198581695557,2021-11-10 12:20:00,1636569824.4805858
3,1,3,experiment,sitting,4,16,switch,incongruant,solid,square,yellow,left,left,yes,0.7828969955444336,2021-11-10 12:20:00,1636569826.6137457
3,1,3,experiment,sitting,4,17,noswitch,incongruant,solid,square,blue,right,right,yes,0.6423079967498779,2021-11-10 12:20:00,1636569828.6259172
3,1,3,experiment,sitting,4,18,noswitch,incongruant,solid,triangle,yellow,left,left,yes,0.7263579368591309,2021-11-10 12:20:00,1636569830.697853
3,1,3,experiment,sitting,4,19,switch,congruant,dashed,triangle,blue,left,left,yes,0.6032650470733643,2021-11-10 12:20:00,1636569832.6488686
3,1,3,experiment,sitting,4,20,switch,congruant,solid,square,yellow,left,left,yes,0.7787351608276367,2021-11-10 12:20:00,1636569834.7769957
3,1,3,experiment,sitting,4,21,switch,incongruant,dashed,square,blue,right,right,yes,0.6851921081542969,2021-11-10 12:20:00,1636569836.8463683
3,1,3,experiment,sitting,4,22,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.6169350147247314,2021-11-10 12:20:00,1636569838.7990527
3,1,3,experiment,sitting,4,23,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.6146240234375,2021-11-10 12:20:00,1636569840.74811
3,1,3,experiment,sitting,4,24,switch,incongruant,solid,square,blue,right,right,yes,0.7234158515930176,2021-11-10 12:20:00,1636569842.8210733
3,1,3,experiment,sitting,4,25,noswitch,congruant,solid,square,blue,right,right,yes,0.5747349262237549,2021-11-10 12:20:00,1636569844.7733104
3,1,3,experiment,sitting,4,26,noswitch,congruant,solid,triangle,blue,right,right,yes,0.702164888381958,2021-11-10 12:20:00,1636569846.8427596
3,1,3,experiment,sitting,4,27,switch,congruant,dashed,square,yellow,right,right,yes,0.6406619548797607,2021-11-10 12:20:00,1636569848.8533523
3,1,3,experiment,sitting,4,28,noswitch,congruant,dashed,square,blue,right,right,yes,1.039096117019653,2021-11-10 12:20:00,1636569851.2192445
3,1,3,experiment,sitting,4,29,switch,incongruant,solid,triangle,yellow,left,left,yes,1.2029321193695068,2021-11-10 12:20:00,1636569853.7664323
3,1,3,experiment,sitting,4,30,switch,congruant,dashed,triangle,blue,right,left,no,0.8135919570922852,2021-11-10 12:20:00,1636569855.9551203
3,1,3,experiment,sitting,4,31,switch,congruant,solid,triangle,yellow,left,left,yes,0.9846739768981934,2021-11-10 12:20:00,1636569863.2649584
3,1,3,experiment,sitting,4,32,switch,incongruant,dashed,square,blue,right,right,yes,0.6651711463928223,2021-11-10 12:20:00,1636569865.2812066
3,1,3,experiment,sitting,4,33,noswitch,congruant,dashed,square,blue,right,right,yes,0.4623849391937256,2021-11-10 12:20:00,1636569867.1126242
3,1,3,experiment,sitting,4,34,noswitch,congruant,dashed,square,yellow,right,right,yes,0.7393279075622559,2021-11-10 12:20:00,1636569869.1826303
3,1,3,experiment,sitting,4,35,switch,congruant,solid,square,blue,left,right,no,1.029670000076294,2021-11-10 12:20:00,1636569871.5486355
3,1,3,experiment,sitting,4,36,switch,congruant,dashed,square,blue,right,right,yes,0.6206059455871582,2021-11-10 12:20:00,1636569878.4701848
3,1,3,experiment,sitting,4,37,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.6790778636932373,2021-11-10 12:20:00,1636569880.4817672
3,1,3,experiment,sitting,4,38,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.6213130950927734,2021-11-10 12:20:00,1636569882.4347289
3,1,3,experiment,sitting,4,39,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.3880910873413086,2021-11-10 12:20:00,1636569884.1486282
3,1,3,experiment,sitting,4,40,switch,congruant,solid,triangle,yellow,left,left,yes,0.423321008682251,2021-11-10 12:20:00,1636569885.922164
3,1,3,experiment,sitting,4,41,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.4286451339721679,2021-11-10 12:20:00,1636569887.6974182
3,1,3,experiment,sitting,4,42,switch,congruant,dashed,square,yellow,right,right,yes,0.6145639419555664,2021-11-10 12:20:00,1636569889.6470892
3,1,3,experiment,sitting,4,43,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.5880799293518066,2021-11-10 12:20:00,1636569891.5995233
3,1,3,experiment,sitting,4,44,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.667539119720459,2021-11-10 12:20:00,1636569893.6114335
3,1,3,experiment,sitting,4,45,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.6579921245574951,2021-11-10 12:20:00,1636569895.6239293
3,1,3,experiment,sitting,4,46,switch,incongruant,solid,square,yellow,right,left,no,1.000549077987671,2021-11-10 12:20:00,1636569897.9897273
3,1,3,experiment,sitting,4,47,noswitch,incongruant,solid,square,blue,right,right,yes,0.6178369522094727,2021-11-10 12:20:00,1636569904.9155157
3,1,3,experiment,sitting,4,48,noswitch,congruant,solid,square,blue,right,right,yes,0.5526230335235596,2021-11-10 12:20:00,1636569906.8057334
3,1,3,experiment,sitting,4,49,noswitch,congruant,solid,triangle,blue,right,right,yes,0.7722899913787842,2021-11-10 12:20:00,1636569908.9344993
4,1,4,experiment,standing,1,1,buffer,buffer,dashed,triangle,blue,timeout,right,no,,2021-11-10 13:18:00,1636572207.9750156
4,1,4,experiment,standing,1,2,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.7158401012420654,2021-11-10 13:18:00,1636572215.0323124
4,1,4,experiment,standing,1,3,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.6030781269073486,2021-11-10 13:18:00,1636572216.9799926
4,1,4,experiment,standing,1,4,noswitch,incongruant,dashed,square,yellow,left,left,yes,1.0820698738098145,2021-11-10 13:18:00,1636572219.4050574
4,1,4,experiment,standing,1,5,switch,incongruant,solid,triangle,blue,right,right,yes,0.6444759368896484,2021-11-10 13:18:00,1636572221.4171057
4,1,4,experiment,standing,1,6,switch,incongruant,dashed,square,yellow,left,left,yes,0.5159919261932373,2021-11-10 13:18:00,1636572223.2470465
4,1,4,experiment,standing,1,7,noswitch,incongruant,dashed,triangle,blue,right,right,yes,0.4406518936157226,2021-11-10 13:18:00,1636572225.0193648
4,1,4,experiment,standing,1,8,noswitch,incongruant,dashed,square,blue,left,left,yes,0.628993034362793,2021-11-10 13:18:00,1636572226.9700398
4,1,4,experiment,standing,1,9,switch,congruant,solid,triangle,yellow,left,left,yes,0.4414839744567871,2021-11-10 13:18:00,1636572228.740634
4,1,4,experiment,standing,1,10,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.3892800807952881,2021-11-10 13:18:00,1636572230.452023
