participant,session,condition,trialType,posture,blockNum,trialNum,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,response,correctResponse,correct,reactionTime,date,utcTime,jointHeadDisplacement,jointTorsoDisplacement
4,1,4,experiment,standing,2,42,switch,incongruant,solid,square,blue,right,right,yes,0.7921099662780762,2021-11-10 13:18:00,1636572466.903581,11.145791340786273,15.355563367982427
4,1,4,experiment,standing,2,43,noswitch,incongruant,solid,square,yellow,left,left,yes,0.805060863494873,2021-11-10 13:18:00,1636572469.029639,7.421217725984995,11.46385374821779
4,1,4,experiment,standing,2,44,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.5803220272064209,2021-11-10 13:18:00,1636572470.9823997,8.75230060087618,16.011969748110367
4,1,4,experiment,standing,2,45,noswitch,congruant,dashed,triangle,blue,right,right,yes,0.7485020160675049,2021-11-10 13:18:00,1636572473.1087785,13.975814189077559,23.26429438602698
4,1,4,experiment,standing,2,46,switch,congruant,solid,square,blue,right,right,yes,0.8154230117797852,2021-11-10 13:18:00,1636572475.2945788,8.383451546791838,12.093787141600442
4,1,4,experiment,standing,2,47,noswitch,incongruant,solid,triangle,yellow,left,left,yes,0.3771929740905761,2021-11-10 13:18:00,1636572477.0056596,5.335948086578584,12.166516037492622
4,1,4,experiment,standing,2,48,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.4551088809967041,2021-11-10 13:18:00,1636572478.839787,8.377133453296032,14.539715497533185
4,1,4,experiment,standing,2,49,noswitch,congruant,solid,triangle,blue,right,right,yes,0.566425085067749,2021-11-10 13:18:00,1636572480.7874303,6.061467848701523,12.53735444692605
4,1,4,experiment,standing,3,1,buffer,buffer,dashed,triangle,yellow,left,right,no,0.9437081813812256,2021-11-10 13:18:00,1636572490.4474792,9.651086352748795,22.75020824604504
4,1,4,experiment,standing,3,2,switch,congruant,solid,square,blue,right,right,yes,0.8291358947753906,2021-11-10 13:18:00,1636572497.6170409,18.456085733482748,27.337107115561274
4,1,4,experiment,standing,3,3,switch,incongruant,dashed,square,blue,left,left,yes,0.6735458374023438,2021-11-10 13:18:00,1636572499.6246123,12.692923296609912,16.375222378050964
4,1,4,experiment,standing,3,4,noswitch,congruant,dashed,square,blue,left,left,yes,0.9274089336395264,2021-11-10 13:18:00,1636572501.8712194,19.89207518013086,23.54601462142203
4,1,4,experiment,standing,3,5,switch,incongruant,solid,triangle,blue,right,right,yes,1.0383920669555664,2021-11-10 13:18:00,1636572504.2369268,6.254692460970479,11.580907759574867
4,1,4,experiment,standing,3,6,switch,congruant,dashed,triangle,blue,right,right,yes,0.6773679256439209,2021-11-10 13:18:00,1636572506.2459326,34.434303049312106,33.017137307058974
4,1,4,experiment,standing,3,7,noswitch,incongruant,dashed,square,yellow,left,left,yes,0.6728799343109131,2021-11-10 13:18:00,1636572508.253758,11.030368364590888,18.3354462285473
4,1,4,experiment,standing,3,8,switch,incongruant,solid,square,blue,right,right,yes,0.537445068359375,2021-11-10 13:18:00,1636572510.1445477,10.583996645948899,8.637380541169916
4,1,4,experiment,standing,3,9,switch,congruant,dashed,triangle,blue,right,right,yes,1.1538739204406738,2021-11-10 13:18:00,1636572512.6271014,6.6981822714809125,9.439981846280327
4,1,4,experiment,standing,3,10,noswitch,incongruant,dashed,square,blue,right,left,no,0.708895206451416,2021-11-10 13:18:00,1636572514.6940682,10.359675296357814,11.535355511406506
4,1,4,experiment,standing,3,11,noswitch,congruant,dashed,square,yellow,left,left,yes,0.7259430885314941,2021-11-10 13:18:00,1636572521.7432623,4.79015723774201,8.252246359933707
4,1,4,experiment,standing,3,12,switch,congruant,solid,square,yellow,timeout,left,no,,2021-11-10 13:18:00,1636572524.5196826,7.528891989342355,14.02498442342371
4,1,4,experiment,standing,3,13,switch,congruant,dashed,square,blue,timeout,left,no,,2021-11-10 13:18:00,1636572532.2932348,15.477937327432596,19.237735957874936
4,1,4,experiment,standing,3,14,switch,incongruant,solid,triangle,blue,right,right,yes,0.6222410202026367,2021-11-10 13:18:00,1636572539.2912078,6.874090515241331,20.6913699456415
4,1,4,experiment,standing,3,15,noswitch,congruant,solid,square,blue,right,right,yes,0.4198451042175293,2021-11-10 13:18:00,1636572541.062545,10.102746962145094,23.651619486346004
4,1,4,experiment,standing,3,16,switch,congruant,dashed,triangle,yellow,right,right,yes,0.634199857711792,2021-11-10 13:18:00,1636572543.0697615,11.862020287138614,27.169459153511657
4,1,4,experiment,standing,3,17,switch,incongruant,solid,triangle,yellow,right,left,no,0.9493629932403564,2021-11-10 13:18:00,1636572545.373921,7.315990673042722,17.068353237460734
4,1,4,experiment,standing,3,18,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.7908928394317627,2021-11-10 13:18:00,1636572552.4838922,9.104504609051986,20.651070688944028
4,1,4,experiment,standing,3,19,switch,incongruant,dashed,square,blue,left,left,yes,0.521111011505127,2021-11-10 13:18:00,1636572554.313828,8.50134619107199,21.008145680611804
4,1,4,experiment,standing,3,20,switch,congruant,solid,triangle,yellow,left,left,yes,0.6924669742584229,2021-11-10 13:18:00,1636572556.3215115,8.297195158303495,20.293542801036594
4,1,4,experiment,standing,3,21,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.8362319469451904,2021-11-10 13:18:00,1636572558.508531,7.444310114221684,16.141364995089297
4,1,4,experiment,standing,3,22,switch,congruant,dashed,square,yellow,left,left,yes,0.7191019058227539,2021-11-10 13:18:00,1636572560.573447,7.054632806264105,13.877693288158628
4,1,4,experiment,standing,3,23,switch,incongruant,solid,square,blue,right,right,yes,0.4357209205627441,2021-11-10 13:18:00,1636572562.3436236,5.691119931693406,12.687256444282355
4,1,4,experiment,standing,3,24,noswitch,congruant,solid,triangle,blue,right,right,yes,0.5502018928527832,2021-11-10 13:18:00,1636572564.2332633,7.8964290251736,13.709498426031876
4,1,4,experiment,standing,3,25,switch,incongruant,dashed,square,blue,left,left,yes,0.6473009586334229,2021-11-10 13:18:00,1636572566.243564,8.622595372076301,17.685448051984913
4,1,4,experiment,standing,3,26,switch,congruant,solid,square,yellow,left,left,yes,0.5376899242401123,2021-11-10 13:18:00,1636572568.133149,7.159807247631496,16.144253101911914
4,1,4,experiment,standing,3,27,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.9590411186218262,2021-11-10 13:18:00,1636572570.4368486,8.637005498219507,18.283374382004077
4,1,4,experiment,standing,3,28,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.9347569942474364,2021-11-10 13:18:00,1636572572.744513,10.017268830251497,18.85043026008102
4,1,4,experiment,standing,3,29,noswitch,congruant,dashed,triangle,blue,right,right,yes,0.6257328987121582,2021-11-10 13:18:00,1636572574.7510653,6.0806309796056475,16.592303856717404
4,1,4,experiment,standing,3,30,noswitch,incongruant,dashed,square,yellow,left,left,yes,0.6529572010040283,2021-11-10 13:18:00,1636572576.7609608,5.954225992897947,12.732227427786725
4,1,4,experiment,standing,3,31,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.7485017776489258,2021-11-10 13:18:00,1636572578.885253,6.344179184250038,15.875906046326348
4,1,4,experiment,standing,3,32,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.7152659893035889,2021-11-10 13:18:00,1636572580.9511597,5.9016735145742105,14.665904001814878
4,1,4,experiment,standing,3,33,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.5401179790496826,2021-11-10 13:18:00,1636572582.8399975,5.198355175399943,13.117241034179841
4,1,4,experiment,standing,3,34,switch,congruant,solid,triangle,blue,right,right,yes,0.6587960720062256,2021-11-10 13:18:00,1636572584.8465176,4.746930685787768,10.321808073791871
4,1,4,experiment,standing,3,35,noswitch,incongruant,solid,square,yellow,left,left,yes,0.5194880962371826,2021-11-10 13:18:00,1636572586.7382295,6.238226033337994,13.80940766428781
4,1,4,experiment,standing,3,36,noswitch,incongruant,solid,square,blue,right,right,yes,0.8034458160400391,2021-11-10 13:18:00,1636572588.924178,5.26766648597055,12.366740639915664
4,1,4,experiment,standing,3,37,noswitch,incongruant,solid,square,yellow,left,left,yes,0.6239409446716309,2021-11-10 13:18:00,1636572590.871674,7.310996914599952,15.260224126683518
4,1,4,experiment,standing,3,38,noswitch,incongruant,solid,square,blue,right,right,yes,0.5147650241851807,2021-11-10 13:18:00,1636572592.7649455,7.174890816112152,17.01708858544395
4,1,4,experiment,standing,3,39,switch,congruant,dashed,triangle,blue,right,right,yes,0.6490879058837891,2021-11-10 13:18:00,1636572594.7728927,4.3726722347016835,11.55814386999825
4,1,4,experiment,standing,3,40,switch,incongruant,solid,square,yellow,left,left,yes,1.215135097503662,2021-11-10 13:18:00,1636572597.3152304,5.707950016223321,14.34671500481196
4,1,4,experiment,standing,3,41,noswitch,congruant,solid,triangle,yellow,left,left,yes,1.1110889911651611,2021-11-10 13:18:00,1636572599.7371356,5.2021663750831815,12.256679908048476
4,1,4,experiment,standing,3,42,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.7002179622650146,2021-11-10 13:18:00,1636572601.8076532,7.108161519576987,19.318313797748548
4,1,4,experiment,standing,3,43,noswitch,incongruant,dashed,square,yellow,left,left,yes,0.4219050407409668,2021-11-10 13:18:00,1636572603.584239,7.219900890590391,15.306286983810091
4,1,4,experiment,standing,3,44,noswitch,congruant,dashed,square,yellow,left,left,yes,0.5494229793548584,2021-11-10 13:18:00,1636572605.4785814,11.230239496628728,21.659390641325267
4,1,4,experiment,standing,3,45,noswitch,incongruant,dashed,triangle,blue,left,right,no,0.9001650810241699,2021-11-10 13:18:00,1636572607.723395,3.403384384593861,7.419402586633294
4,1,4,experiment,standing,3,46,switch,incongruant,solid,square,yellow,timeout,left,no,,2021-11-10 13:18:00,1636572615.4869118,7.384039612364234,14.610506047217912
4,1,4,experiment,standing,3,47,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.8673169612884521,2021-11-10 13:18:00,1636572622.6679714,6.937421911851511,15.007335320798143
4,1,4,experiment,standing,3,48,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.9379401206970216,2021-11-10 13:18:00,1636572624.9734025,9.655719352525448,16.674973807356753
4,1,4,experiment,standing,3,49,switch,congruant,dashed,triangle,blue,right,right,yes,0.5323638916015625,2021-11-10 13:18:00,1636572626.8629203,26.043135578349595,40.46524431698471
4,1,4,experiment,standing,4,1,buffer,buffer,solid,square,yellow,left,left,yes,0.8912899494171143,2021-11-10 13:18:00,1636572635.2297664,15.405865499325852,17.120164989958543
4,1,4,experiment,standing,4,2,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.6187469959259033,2021-11-10 13:18:00,1636572637.1786532,2.4147900571804755,8.05929656198388
4,1,4,experiment,standing,4,3,switch,incongruant,dashed,triangle,blue,right,right,yes,0.6588718891143799,2021-11-10 13:18:00,1636572639.1856427,15.788085743876886,20.660647809846054
4,1,4,experiment,standing,4,4,switch,congruant,solid,triangle,blue,right,right,yes,1.1509270668029783,2021-11-10 13:18:00,1636572641.666101,24.9696709474496,28.94731268201988
4,1,4,experiment,standing,4,5,noswitch,congruant,solid,square,blue,right,right,yes,1.0727488994598389,2021-11-10 13:18:00,1636572644.0913098,20.316563102434586,22.168458875616782
4,1,4,experiment,standing,4,6,noswitch,incongruant,solid,square,yellow,right,left,no,0.8872630596160889,2021-11-10 13:18:00,1636572646.3368328,15.567039158033442,20.70563740229268
4,1,4,experiment,standing,4,7,noswitch,incongruant,solid,triangle,blue,right,right,yes,1.433520793914795,2021-11-10 13:18:00,1636572654.100257,13.140691143448315,18.729996754434545
4,1,4,experiment,standing,4,8,switch,congruant,dashed,triangle,yellow,right,right,yes,0.6297340393066406,2021-11-10 13:18:00,1636572656.109641,23.147784931512142,26.384994963119066
4,1,4,experiment,standing,4,9,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.5017058849334717,2021-11-10 13:18:00,1636572657.9400146,11.907995109680265,27.34528880400944
4,1,4,experiment,standing,4,10,noswitch,incongruant,dashed,square,blue,left,left,yes,0.3582170009613037,2021-11-10 13:18:00,1636572659.6573834,10.040869607920934,20.639727831958858
4,1,4,experiment,standing,4,11,noswitch,incongruant,dashed,triangle,blue,right,right,yes,0.5674459934234619,2021-11-10 13:18:00,1636572661.6078827,6.070382130895603,14.78650353758945
4,1,4,experiment,standing,4,12,noswitch,incongruant,dashed,square,blue,left,left,yes,0.5065538883209229,2021-11-10 13:18:00,1636572663.439829,5.604660906132166,12.541004460851406
4,1,4,experiment,standing,4,13,switch,congruant,solid,square,yellow,left,left,yes,0.7356438636779785,2021-11-10 13:18:00,1636572665.5067325,8.715229553634092,16.279228720664147
4,1,4,experiment,standing,4,14,noswitch,incongruant,solid,square,blue,right,right,yes,0.5231060981750488,2021-11-10 13:18:00,1636572667.3996513,6.74145653413506,18.744896157165783
4,1,4,experiment,standing,4,15,noswitch,congruant,solid,square,blue,right,right,yes,0.6342670917510986,2021-11-10 13:18:00,1636572669.407906,4.798784087662241,10.663373319925832
4,1,4,experiment,standing,4,16,noswitch,incongruant,solid,triangle,yellow,right,left,no,1.001842021942139,2021-11-10 13:18:00,1636572671.7715406,6.516571925242812,14.688963397725486
4,1,4,experiment,standing,4,17,switch,congruant,dashed,square,yellow,left,left,yes,0.5886669158935547,2021-11-10 13:18:00,1636572678.7055116,8.525414235056127,12.479725222695768
4,1,4,experiment,standing,4,18,switch,incongruant,solid,square,blue,right,right,yes,0.8625547885894775,2021-11-10 13:18:00,1636572680.950338,5.7128879815219635,9.630072373247362
4,1,4,experiment,standing,4,19,switch,congruant,dashed,triangle,blue,right,right,yes,0.428786039352417,2021-11-10 13:18:00,1636572682.7220042,6.574927066495739,10.077404398831675
4,1,4,experiment,standing,4,20,noswitch,incongruant,dashed,square,yellow,left,left,yes,0.4319229125976562,2021-11-10 13:18:00,1636572684.4978075,3.7686859519098292,9.936731727941448
4,1,4,experiment,standing,4,21,switch,congruant,solid,triangle,yellow,left,left,yes,0.4720058441162109,2021-11-10 13:18:00,1636572686.3266735,8.862559704791142,15.134045163103956
4,1,4,experiment,standing,4,22,switch,congruant,dashed,square,blue,left,left,yes,0.522813081741333,2021-11-10 13:18:00,1636572688.214619,5.287948459372493,11.142403806559095
4,1,4,experiment,standing,4,23,noswitch,incongruant,dashed,triangle,blue,right,right,yes,0.8516550064086914,2021-11-10 13:18:00,1636572690.3992317,5.330787311972149,13.469610666013171
4,1,4,experiment,standing,4,24,switch,congruant,solid,triangle,blue,right,right,yes,0.5307638645172119,2021-11-10 13:18:00,1636572692.2891762,5.611599300303555,10.886612567126413
4,1,4,experiment,standing,4,25,switch,congruant,dashed,triangle,yellow,right,right,yes,0.4356849193572998,2021-11-10 13:18:00,1636572694.0598977,6.797137179550568,13.320785953788796
4,1,4,experiment,standing,4,26,noswitch,incongruant,dashed,square,yellow,left,left,yes,0.5712158679962158,2021-11-10 13:18:00,1636572695.949206,5.168889239729741,13.94867017774265
4,1,4,experiment,standing,4,27,switch,congruant,solid,square,yellow,left,left,yes,0.493798017501831,2021-11-10 13:18:00,1636572697.7791364,4.592387463694555,9.593274637631536
4,1,4,experiment,standing,4,28,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.5502750873565674,2021-11-10 13:18:00,1636572699.6720324,4.534777171439234,13.472674820625935
4,1,4,experiment,standing,4,29,noswitch,congruant,dashed,triangle,yellow,timeout,right,no,,2021-11-10 13:18:00,1636572702.3907287,5.115463248538364,14.668261894558825
4,1,4,experiment,standing,4,30,noswitch,congruant,dashed,triangle,blue,right,right,yes,1.0895869731903076,2021-11-10 13:18:00,1636572709.8080597,12.209131090762455,24.415355756268795
4,1,4,experiment,standing,4,31,noswitch,incongruant,dashed,square,blue,right,left,no,0.6273930072784424,2021-11-10 13:18:00,1636572711.817327,6.62172386077877,16.52057364390146
4,1,4,experiment,standing,4,32,switch,incongruant,solid,triangle,blue,right,right,yes,0.7283859252929688,2021-11-10 13:18:00,1636572718.8654735,9.22229555678032,23.70640999792076
4,1,4,experiment,standing,4,33,switch,incongruant,dashed,square,yellow,left,left,yes,0.5196659564971924,2021-11-10 13:18:00,1636572720.6963048,8.331733991753143,22.970482729448538
4,1,4,experiment,standing,4,34,switch,incongruant,solid,square,blue,right,right,yes,0.5686440467834473,2021-11-10 13:18:00,1636572722.650102,7.596135185746868,17.204657320996226
4,1,4,experiment,standing,4,35,noswitch,congruant,solid,square,blue,right,right,yes,0.3830690383911133,2021-11-10 13:18:00,1636572724.3607032,6.986486978521706,16.60173447526305
4,1,4,experiment,standing,4,36,noswitch,congruant,solid,triangle,blue,right,right,yes,0.8129551410675049,2021-11-10 13:18:00,1636572726.54408,5.990448177759779,13.374018210754873
4,1,4,experiment,standing,4,37,noswitch,incongruant,solid,square,yellow,left,left,yes,1.0758750438690186,2021-11-10 13:18:00,1636572728.9687278,7.264823425405059,17.546490722313347
4,1,4,experiment,standing,4,38,switch,incongruant,dashed,triangle,blue,right,right,yes,0.5867900848388672,2021-11-10 13:18:00,1636572730.9184797,5.313052098073949,10.864965951437815
4,1,4,experiment,standing,4,39,switch,incongruant,solid,square,yellow,left,left,yes,0.4440469741821289,2021-11-10 13:18:00,1636572732.6898675,5.488663655637923,13.512464954332884
4,1,4,experiment,standing,4,40,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.530379056930542,2021-11-10 13:18:00,1636572734.5779696,5.80237953812848,12.09264218086701
